ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility,literalA_prob,literalA_probmax,literalA_bestmove,pragA_prob,pragA_probmax,pragA_bestmove,level1_H_prob,level1_H_probmax,level1_H_bestmove,level2_H_prob,level2_H_probmax,level2_H_bestmove
10073,move blue B2,7,move,12,0,"(59, 82)",architect,1,0.00896,0.00896,"[(57, 36), (57, 55), (57, 62), (57, 71), (57, 74), (57, 76), (57, 78), (57, 79), (57, 82), (57, 83), (57, 86), (57, 99), (59, 82), (59, 83), (59, 99), (66, 82), (66, 83), (66, 99), (85, 36), (85, 55), (85, 62), (85, 71), (85, 74), (85, 76), (85, 78), (85, 79), (85, 82), (85, 83), (85, 86), (85, 99), (87, 82), (87, 83), (87, 99), (106, 82), (106, 83), (106, 99)]",0.0038,0.00411,"[(66, 83)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,1,"(66, 64)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05063,"[(106, 78)]",0.00154,0.13786,"[(57, 99)]"
10073,move blue B2,7,move,12,2,"(87, 83)",architect,1,0.00892,0.00892,"[(57, 36), (57, 46), (57, 55), (57, 62), (57, 66), (57, 71), (57, 74), (57, 76), (57, 78), (57, 79), (57, 83), (57, 86), (57, 99), (77, 46), (77, 83), (77, 99), (85, 36), (85, 46), (85, 55), (85, 62), (85, 66), (85, 71), (85, 74), (85, 76), (85, 78), (85, 79), (85, 83), (85, 86), (85, 99), (87, 46), (87, 83), (87, 99), (106, 46), (106, 83), (106, 99)]",0.00407,0.00525,"[(85, 71)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,3,"(105, 65)",helper,1,NA,NA,NA,NA,NA,NA,0.03457,0.05326,"[(105, 78), (106, 78)]",0.00132,0.15772,"[(57, 99)]"
10073,move blue B2,7,move,12,4,"(106, 46)",architect,1,0.0095,0.0095,"[(57, 36), (57, 46), (57, 47), (57, 55), (57, 62), (57, 66), (57, 71), (57, 74), (57, 76), (57, 78), (57, 79), (57, 86), (57, 99), (57, 105), (77, 46), (77, 47), (77, 99), (85, 36), (85, 46), (85, 47), (85, 55), (85, 62), (85, 66), (85, 71), (85, 74), (85, 76), (85, 78), (85, 79), (85, 86), (85, 99), (85, 105), (106, 46), (106, 47), (106, 99)]",0.00416,0.00879,"[(85, 71)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,5,"(77, 47)",helper,1,NA,NA,NA,NA,NA,NA,0.00744,0.20376,"[(89, 99)]",0.00081,0.18105,"[(57, 99)]"
10073,move blue B2,7,move,12,6,"(85, 86)",architect,1,0.00993,0.00993,"[(57, 28), (57, 29), (57, 36), (57, 55), (57, 62), (57, 66), (57, 71), (57, 74), (57, 76), (57, 78), (57, 79), (57, 86), (57, 99), (57, 105), (57, 106), (85, 28), (85, 29), (85, 36), (85, 55), (85, 62), (85, 66), (85, 71), (85, 74), (85, 76), (85, 78), (85, 79), (85, 86), (85, 99), (85, 105), (85, 106), (95, 28), (95, 29), (95, 99)]",0.00669,0.01291,"[(85, 71)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,7,"(103, 99)",helper,1,NA,NA,NA,NA,NA,NA,0.01968,0.07979,"[(89, 99)]",0.00093,0.19212,"[(57, 99)]"
10073,move blue B2,7,move,12,8,"(57, 74)",architect,1,0.01102,0.01102,"[(57, 28), (57, 29), (57, 36), (57, 55), (57, 62), (57, 66), (57, 68), (57, 71), (57, 74), (57, 76), (57, 78), (57, 79), (57, 81), (57, 103), (57, 105), (57, 106), (95, 28), (95, 29), (95, 81)]",0.01432,0.03322,"[(57, 71)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,9,"(75, 55)",helper,1,NA,NA,NA,NA,NA,NA,0.01409,0.05659,"[(75, 28), (75, 81)]",0.00037,0.08553,"[(75, 55)]"
10073,move blue B2,7,move,12,10,"(93, 81)",architect,1,0.01212,0.01212,"[(93, 28), (93, 29), (93, 81), (95, 28), (95, 29), (95, 81)]",0.0171,0.0172,"[(93, 29), (95, 29)]",NA,NA,NA,NA,NA,NA
10073,move blue B2,7,move,12,11,"(95, 63)",helper,1,NA,NA,NA,NA,NA,NA,0.29743,0.29743,"[(95, 28), (95, 63)]",6e-05,0.35323,"[(95, 28), (95, 63)]"
10073,cover green all,8,cover,6,0,"(87, 71)",architect,1,0.00704,0.00704,"[(59, 55), (59, 71), (59, 74), (59, 76), (59, 79), (59, 83), (66, 55), (66, 71), (66, 74), (66, 76), (66, 79), (66, 83), (85, 55), (85, 71), (85, 74), (85, 76), (85, 79), (85, 83), (87, 55), (87, 71), (87, 74), (87, 76), (87, 79), (87, 83), (89, 55), (89, 74), (89, 76), (89, 79), (89, 83), (92, 55), (92, 71), (92, 76), (92, 79), (92, 83), (94, 55), (94, 71), (94, 74), (94, 79), (94, 83), (96, 55), (96, 71), (96, 74), (96, 76), (96, 79), (96, 83), (97, 55), (97, 71), (97, 74), (97, 76), (97, 83), (100, 55), (100, 71), (100, 74), (100, 76), (100, 79), (100, 83), (101, 55), (101, 71), (101, 74), (101, 76), (101, 79), (104, 55), (104, 71), (104, 74), (104, 76), (104, 79), (104, 83), (106, 55), (106, 71), (106, 74), (106, 76), (106, 79), (106, 83)]",0.00346,0.00346,"[(100, 71)]",NA,NA,NA,NA,NA,NA
10073,cover green all,8,cover,6,1,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.08964,"[(71, 82)]",0.0,0.03689,"[(71, 82)]"
10073,cover green all,8,cover,6,2,"(100, 83)",architect,1,0.00784,0.00784,"[(59, 55), (59, 74), (59, 76), (59, 79), (59, 83), (66, 55), (66, 74), (66, 76), (66, 79), (66, 83), (85, 55), (85, 74), (85, 76), (85, 79), (85, 83), (92, 55), (92, 76), (92, 79), (92, 83), (94, 55), (94, 74), (94, 79), (94, 83), (96, 55), (96, 74), (96, 76), (96, 79), (96, 83), (97, 55), (97, 74), (97, 76), (97, 83), (100, 55), (100, 74), (100, 76), (100, 79), (100, 83), (101, 55), (101, 74), (101, 76), (101, 79), (104, 55), (104, 74), (104, 76), (104, 79), (104, 83), (105, 55), (105, 74), (105, 76), (105, 79), (105, 83), (106, 55), (106, 74), (106, 76), (106, 79), (106, 83)]",0.00346,0.00346,"[(100, 76)]",NA,NA,NA,NA,NA,NA
10073,cover green all,8,cover,6,3,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.08711,"[(71, 99), (71, 100)]",0.0,0.03439,"[(71, 99), (71, 100)]"
10073,cover green all,8,cover,6,4,"(96, 79)",architect,1,0.00952,0.00952,"[(59, 55), (59, 74), (59, 76), (59, 79), (66, 55), (66, 74), (66, 76), (66, 79), (85, 55), (85, 74), (85, 76), (85, 79), (92, 55), (92, 76), (92, 79), (94, 55), (94, 74), (94, 79), (96, 55), (96, 74), (96, 76), (96, 79), (97, 55), (97, 74), (97, 76), (104, 55), (104, 74), (104, 76), (104, 79), (105, 55), (105, 74), (105, 76), (105, 79), (106, 55), (106, 74), (106, 76), (106, 79)]",0.00368,0.00368,"[(66, 76)]",NA,NA,NA,NA,NA,NA
10073,cover green all,8,cover,6,5,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.08456,"[(71, 99), (71, 100)]",0.0,0.03282,"[(71, 99), (71, 100)]"
10073,cover green all,8,cover,6,6,"(59, 76)",architect,1,0.01181,0.01181,"[(59, 55), (59, 74), (59, 76), (66, 55), (66, 74), (66, 76), (85, 55), (85, 74), (85, 76), (92, 55), (92, 76), (94, 55), (94, 74), (104, 55), (104, 74), (104, 76), (105, 55), (105, 74), (105, 76), (106, 55), (106, 74), (106, 76)]",0.00392,0.00392,"[(66, 76)]",NA,NA,NA,NA,NA,NA
10073,cover green all,8,cover,6,7,"(66, 86)",helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.0779,"[(71, 99), (71, 100)]",0.0,0.0308,"[(71, 99), (71, 100)]"
10073,cover green all,8,cover,6,8,"(92, 55)",architect,1,0.01353,0.01353,"[(77, 55), (77, 74), (84, 55), (84, 74), (85, 55), (85, 74), (86, 55), (86, 74), (92, 55), (105, 55), (105, 74), (106, 55), (106, 74)]",0.00392,0.00392,"[(86, 55), (86, 74)]",NA,NA,NA,NA,NA,NA
10073,cover green all,8,cover,6,9,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.07525,"[(71, 99), (71, 100)]",0.0,0.0301,"[(71, 99), (71, 100)]"
10073,cover green all,8,cover,6,10,"(77, 37)",architect,1,0.0163,0.0163,"[(77, 37), (84, 37), (85, 37), (86, 37), (105, 37), (106, 37)]",0.0042,0.0042,"[(86, 37)]",NA,NA,NA,NA,NA,NA
10073,uncover red all,9,uncover,5,0,"(89, 88)",architect,1,0.00996,0.00996,"[(54, 41), (54, 55), (54, 69), (54, 74), (54, 76), (54, 79), (54, 82), (54, 83), (54, 88), (54, 99), (66, 41), (66, 55), (66, 69), (66, 74), (66, 76), (66, 79), (66, 82), (66, 83), (66, 88), (66, 99), (89, 41), (89, 55), (89, 69), (89, 74), (89, 76), (89, 79), (89, 82), (89, 83), (89, 88), (89, 99)]",0.00346,0.00346,"[(54, 69), (54, 88)]",NA,NA,NA,NA,NA,NA
10073,uncover red all,9,uncover,5,1,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.13893,"[(88, 83)]",0.0,0.02916,"[(57, 99)]"
10073,uncover red all,9,uncover,5,2,"(54, 74)",architect,1,0.01082,0.01082,"[(54, 41), (54, 55), (54, 69), (54, 70), (54, 74), (54, 76), (54, 79), (54, 82), (54, 83), (54, 99), (66, 41), (66, 55), (66, 69), (66, 70), (66, 74), (66, 76), (66, 79), (66, 82), (66, 83), (66, 99)]",0.00346,0.00346,"[(54, 70)]",NA,NA,NA,NA,NA,NA
10073,uncover red all,9,uncover,5,3,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.1377,"[(88, 83)]",0.0,0.02845,"[(57, 99)]"
10073,uncover red all,9,uncover,5,4,"(72, 55)",architect,1,0.01137,0.01137,"[(66, 41), (66, 55), (66, 69), (66, 70), (66, 76), (66, 79), (66, 82), (66, 83), (66, 99), (72, 41), (72, 55), (72, 69), (72, 70), (72, 76), (72, 79), (72, 82), (72, 83), (72, 99)]",0.00346,0.00346,"[(72, 69)]",NA,NA,NA,NA,NA,NA
10073,uncover red all,9,uncover,5,5,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.13468,"[(88, 83)]",0.0,0.02901,"[(57, 99)]"
10073,uncover red all,9,uncover,5,6,"(66, 69)",architect,1,0.01244,0.01244,"[(66, 37), (66, 41), (66, 69), (66, 70), (66, 76), (66, 79), (66, 82), (66, 83), (66, 99)]",0.00346,0.00346,"[(66, 70)]",NA,NA,NA,NA,NA,NA
10073,uncover red all,9,uncover,5,7,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.083,"[(88, 83)]",0.0,0.03047,"[(57, 99)]"
10073,uncover red all,9,uncover,5,8,"(84, 70)",architect,1,0.01244,0.01244,"[(84, 37), (84, 41), (84, 51), (84, 70), (84, 76), (84, 79), (84, 82), (84, 83), (84, 99)]",0.00346,0.00346,"[(84, 70)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,0,"(73, 76)",architect,1,0.00817,0.00817,"[(54, 39), (54, 41), (54, 76), (66, 39), (66, 41), (66, 76), (73, 39), (73, 41), (73, 76), (80, 39), (80, 41), (80, 76), (85, 39), (85, 41), (85, 76), (87, 39), (87, 41), (87, 76), (89, 39), (89, 41), (89, 76), (92, 39), (92, 41), (92, 76), (96, 39), (96, 41), (96, 76), (97, 39), (97, 41), (97, 76), (100, 39), (100, 41), (100, 76), (101, 39), (101, 41), (101, 76), (104, 39), (104, 41), (104, 76), (106, 39), (106, 41), (106, 76)]",0.00346,0.00346,"[(101, 39)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,1,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.07376,"[(106, 82)]",0.0,0.03635,"[(57, 99)]"
10073,fill nocolor A2,10,fill,11,2,"(80, 41)",architect,1,0.00817,0.00817,"[(54, 39), (54, 41), (54, 58), (66, 39), (66, 41), (66, 58), (80, 39), (80, 41), (80, 58), (85, 39), (85, 41), (85, 58), (87, 39), (87, 41), (87, 58), (89, 39), (89, 41), (89, 58), (91, 39), (91, 41), (91, 58), (92, 39), (92, 41), (92, 58), (96, 39), (96, 41), (96, 58), (97, 39), (97, 41), (97, 58), (100, 39), (100, 41), (100, 58), (101, 39), (101, 41), (101, 58), (104, 39), (104, 41), (104, 58), (106, 39), (106, 41), (106, 58)]",0.00346,0.00346,"[(101, 39)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,3,pass,helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.10294,"[(106, 82)]",1e-05,0.05165,"[(57, 99)]"
10073,fill nocolor A2,10,fill,11,4,"(98, 23)",architect,1,0.00817,0.00817,"[(54, 23), (54, 39), (54, 58), (66, 23), (66, 39), (66, 58), (85, 23), (85, 39), (85, 58), (87, 23), (87, 39), (87, 58), (89, 23), (89, 39), (89, 58), (91, 23), (91, 39), (91, 58), (92, 23), (92, 39), (92, 58), (96, 23), (96, 39), (96, 58), (97, 23), (97, 39), (97, 58), (98, 23), (98, 39), (98, 58), (100, 23), (100, 39), (100, 58), (101, 23), (101, 39), (101, 58), (104, 23), (104, 39), (104, 58), (106, 23), (106, 39), (106, 58)]",0.00346,0.00346,"[(101, 39)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,5,"(97, 58)",helper,1,NA,NA,NA,NA,NA,NA,1e-05,0.12157,"[(106, 82)]",0.00025,0.07654,"[(57, 99)]"
10073,fill nocolor A2,10,fill,11,6,"(96, 40)",architect,1,0.00942,0.00942,"[(54, 5), (54, 39), (54, 40), (66, 5), (66, 39), (66, 40), (85, 5), (85, 39), (85, 40), (87, 5), (87, 39), (87, 40), (89, 5), (89, 39), (89, 40), (91, 5), (91, 39), (91, 40), (92, 5), (92, 39), (92, 40), (96, 5), (96, 39), (96, 40), (100, 5), (100, 39), (100, 40), (101, 5), (101, 39), (101, 40), (104, 5), (104, 39), (104, 40), (106, 5), (106, 39), (106, 40)]",0.00392,0.00392,"[(101, 5)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,7,"(92, 39)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.12592,"[(106, 82)]",0.0003,0.07456,"[(23, 83)]"
10073,fill nocolor A2,10,fill,11,8,"(54, 22)",architect,1,0.01114,0.01114,"[(54, 5), (54, 21), (54, 22), (66, 5), (66, 21), (66, 22), (85, 5), (85, 21), (85, 22), (87, 5), (87, 21), (87, 22), (89, 5), (89, 21), (89, 22), (91, 5), (91, 21), (91, 22), (100, 5), (100, 21), (100, 22), (101, 5), (101, 21), (101, 22), (104, 5), (104, 21), (104, 22), (106, 5), (106, 21), (106, 22)]",0.00453,0.00453,"[(101, 5), (101, 21)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,9,"(72, 21)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.12453,"[(106, 82)]",0.00037,0.06942,"[(39, 99)]"
10073,fill nocolor A2,10,fill,11,10,"(91, 4)",architect,1,0.01114,0.01114,"[(66, 3), (66, 4), (66, 5), (85, 3), (85, 4), (85, 5), (87, 3), (87, 4), (87, 5), (89, 3), (89, 4), (89, 5), (90, 3), (90, 4), (90, 5), (91, 3), (91, 4), (91, 5), (100, 3), (100, 4), (100, 5), (101, 3), (101, 4), (101, 5), (104, 3), (104, 4), (104, 5), (106, 3), (106, 4), (106, 5)]",0.00453,0.00455,"[(100, 3), (100, 5)]",NA,NA,NA,NA,NA,NA
10073,fill nocolor A2,10,fill,11,11,"(90, 3)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.12564,"[(106, 82)]",0.00056,0.06726,"[(21, 83)]"
10073,fill nocolor A2,10,fill,11,12,"(100, 5)",architect,1,0.01785,0.01785,"[(66, 5), (85, 5), (87, 5), (89, 5), (100, 5), (101, 5), (104, 5), (106, 5)]",0.00609,0.00609,"[(100, 5)]",NA,NA,NA,NA,NA,NA
94447,cover green all,1,cover,3,0,"(77, 58)",architect,1,0.00898,0.00898,"[(71, 58), (71, 66), (71, 86), (72, 58), (72, 66), (72, 86), (73, 58), (73, 66), (73, 86), (76, 66), (76, 86), (77, 58), (77, 66), (77, 86), (80, 58), (80, 66), (80, 86), (93, 58), (93, 66), (93, 86), (97, 58), (97, 66), (97, 86), (101, 58), (101, 66), (101, 86), (103, 58), (103, 66), (103, 86), (104, 58), (104, 66), (105, 58), (105, 66), (105, 86)]",0.0045,0.0057,"[(93, 58)]",NA,NA,NA,NA,NA,NA
94447,cover green all,1,cover,3,1,"(73, 60)",helper,0,NA,NA,NA,NA,NA,NA,0.00011,0.01492,"[(71, 66), (71, 86)]",0.00439,0.01957,"[(71, 92)]"
94447,cover green all,1,cover,3,2,"(80, 66)",architect,1,0.00969,0.00969,"[(60, 66), (60, 86), (71, 66), (71, 86), (72, 66), (72, 86), (80, 66), (80, 86), (91, 66), (91, 86), (93, 66), (93, 86), (95, 66), (95, 86), (97, 66), (97, 86), (101, 66), (101, 86), (103, 66), (103, 86), (104, 66), (105, 66), (105, 86)]",0.00638,0.00805,"[(103, 66), (103, 86)]",NA,NA,NA,NA,NA,NA
94447,cover green all,1,cover,3,3,"(71, 48)",helper,0,NA,NA,NA,NA,NA,NA,0.00098,0.26981,"[(60, 86)]",0.00222,0.09373,"[(60, 85)]"
94447,cover green all,1,cover,3,4,"(72, 86)",architect,1,0.01056,0.01056,"[(48, 86), (60, 86), (72, 86), (91, 86), (93, 86), (95, 86), (97, 86), (98, 86), (101, 86), (103, 86), (105, 86)]",0.00704,0.01792,"[(103, 86)]",NA,NA,NA,NA,NA,NA
94447,uncover blue all,2,uncover,2,0,"(76, 75)",architect,1,0.01137,0.01137,"[(73, 53), (73, 54), (73, 60), (73, 62), (73, 66), (73, 75), (73, 79), (73, 86), (73, 92), (76, 53), (76, 54), (76, 60), (76, 62), (76, 66), (76, 75), (76, 79), (76, 86), (76, 92)]",0.00442,0.00482,"[(73, 54)]",NA,NA,NA,NA,NA,NA
94447,uncover blue all,2,uncover,2,1,"(84, 60)",helper,0,NA,NA,NA,NA,NA,NA,3e-05,0.09356,"[(77, 66), (77, 86)]",0.0041,0.03546,"[(75, 66), (75, 86)]"
94447,uncover blue all,2,uncover,2,2,"(73, 92)",architect,1,0.01244,0.01244,"[(73, 42), (73, 53), (73, 54), (73, 57), (73, 62), (73, 79), (73, 84), (73, 86), (73, 92)]",0.00816,0.00939,"[(73, 54)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,0,"(80, 83)",architect,1,0.00817,0.00817,"[(71, 45), (71, 64), (71, 83), (72, 45), (72, 64), (72, 83), (73, 45), (73, 64), (73, 83), (76, 45), (76, 64), (76, 83), (77, 45), (77, 64), (77, 83), (78, 45), (78, 64), (78, 83), (80, 45), (80, 64), (80, 83), (84, 45), (84, 64), (84, 83), (88, 45), (88, 64), (88, 83), (93, 45), (93, 64), (93, 83), (97, 45), (97, 64), (97, 83), (103, 45), (103, 64), (103, 83), (104, 45), (104, 64), (104, 83), (105, 45), (105, 64), (105, 83)]",0.00415,0.00459,"[(84, 45), (84, 64)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,1,"(72, 55)",helper,0,NA,NA,NA,NA,NA,NA,0.00036,0.11307,"[(77, 66), (77, 86)]",0.0039,0.03712,"[(77, 85)]"
94447,fill nocolor B2,3,fill,12,2,"(71, 65)",architect,1,0.00817,0.00817,"[(55, 45), (55, 64), (55, 65), (71, 45), (71, 64), (71, 65), (76, 45), (76, 64), (76, 65), (77, 45), (77, 64), (77, 65), (78, 45), (78, 64), (78, 65), (84, 45), (84, 64), (84, 65), (88, 45), (88, 64), (88, 65), (90, 45), (90, 64), (90, 65), (93, 45), (93, 64), (93, 65), (97, 45), (97, 64), (97, 65), (98, 45), (98, 64), (98, 65), (103, 45), (103, 64), (103, 65), (104, 45), (104, 64), (104, 65), (105, 45), (105, 64), (105, 65)]",0.00507,0.00782,"[(84, 65)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,3,pass,helper,0,NA,NA,NA,NA,NA,NA,0.0008,0.12811,"[(77, 45), (77, 64)]",0.00402,0.04354,"[(77, 85)]"
94447,fill nocolor B2,3,fill,12,4,"(84, 64)",architect,1,0.00817,0.00817,"[(55, 45), (55, 47), (55, 64), (76, 45), (76, 47), (76, 64), (77, 45), (77, 47), (77, 64), (78, 45), (78, 47), (78, 64), (84, 45), (84, 47), (84, 64), (88, 45), (88, 47), (88, 64), (89, 45), (89, 47), (89, 64), (90, 45), (90, 47), (90, 64), (93, 45), (93, 47), (93, 64), (97, 45), (97, 47), (97, 64), (98, 45), (98, 47), (98, 64), (103, 45), (103, 47), (103, 64), (104, 45), (104, 47), (104, 64), (105, 45), (105, 47), (105, 64)]",0.00897,0.01348,"[(84, 47)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,5,pass,helper,0,NA,NA,NA,NA,NA,NA,0.00032,0.37619,"[(77, 46)]",0.00405,0.04335,"[(77, 85)]"
94447,fill nocolor B2,3,fill,12,6,"(55, 45)",architect,1,0.00817,0.00817,"[(55, 45), (55, 46), (55, 47), (76, 45), (76, 46), (76, 47), (77, 45), (77, 46), (77, 47), (78, 45), (78, 46), (78, 47), (88, 45), (88, 46), (88, 47), (89, 45), (89, 46), (89, 47), (90, 45), (90, 46), (90, 47), (93, 45), (93, 46), (93, 47), (97, 45), (97, 46), (97, 47), (98, 45), (98, 46), (98, 47), (102, 45), (102, 46), (102, 47), (103, 45), (103, 46), (103, 47), (104, 45), (104, 46), (104, 47), (105, 45), (105, 46), (105, 47)]",0.00615,0.0247,"[(102, 47), (104, 47)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,7,"(88, 46)",helper,1,NA,NA,NA,NA,NA,NA,0.00811,0.57339,"[(77, 46)]",0.00358,0.05911,"[(77, 85)]"
94447,fill nocolor B2,3,fill,12,8,"(89, 47)",architect,1,0.00817,0.00817,"[(73, 27), (73, 28), (73, 47), (76, 27), (76, 28), (76, 47), (77, 27), (77, 28), (77, 47), (78, 27), (78, 28), (78, 47), (89, 27), (89, 28), (89, 47), (90, 27), (90, 28), (90, 47), (93, 27), (93, 28), (93, 47), (97, 27), (97, 28), (97, 47), (98, 27), (98, 28), (98, 47), (102, 27), (102, 28), (102, 47), (103, 27), (103, 28), (103, 47), (104, 27), (104, 28), (104, 47), (105, 27), (105, 28), (105, 47), (106, 27), (106, 28), (106, 47)]",0.00665,0.02577,"[(102, 27), (104, 27)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,9,"(78, 27)",helper,1,NA,NA,NA,NA,NA,NA,0.02723,0.21471,"[(77, 28)]",0.00209,0.08499,"[(77, 28)]"
94447,fill nocolor B2,3,fill,12,10,"(73, 28)",architect,1,0.00817,0.00817,"[(73, 9), (73, 28), (73, 29), (76, 9), (76, 28), (76, 29), (77, 9), (77, 28), (77, 29), (90, 9), (90, 28), (90, 29), (93, 9), (93, 28), (93, 29), (96, 9), (96, 28), (96, 29), (97, 9), (97, 28), (97, 29), (98, 9), (98, 28), (98, 29), (102, 9), (102, 28), (102, 29), (103, 9), (103, 28), (103, 29), (104, 9), (104, 28), (104, 29), (105, 9), (105, 28), (105, 29), (106, 9), (106, 28), (106, 29), (107, 9), (107, 28), (107, 29)]",0.01058,0.01962,"[(96, 9)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,11,"(90, 29)",helper,1,NA,NA,NA,NA,NA,NA,0.0336,0.21466,"[(77, 10)]",0.0018,0.14659,"[(77, 10)]"
94447,fill nocolor B2,3,fill,12,12,"(76, 9)",architect,1,0.00875,0.00875,"[(76, 9), (76, 10), (76, 11), (77, 9), (77, 10), (77, 11), (91, 9), (91, 10), (91, 11), (93, 9), (93, 10), (93, 11), (96, 9), (96, 10), (96, 11), (97, 9), (97, 10), (97, 11), (98, 9), (98, 10), (98, 11), (102, 9), (102, 10), (102, 11), (103, 9), (103, 10), (103, 11), (104, 9), (104, 10), (104, 11), (105, 9), (105, 10), (105, 11), (106, 9), (106, 10), (106, 11), (107, 9), (107, 10), (107, 11)]",0.00855,0.02154,"[(96, 9)]",NA,NA,NA,NA,NA,NA
94447,fill nocolor B2,3,fill,12,13,"(77, 10)",helper,1,NA,NA,NA,NA,NA,NA,0.20727,0.20727,"[(77, 10)]",0.00022,0.14352,"[(77, 10)]"
94447,fill nocolor B2,3,fill,12,14,"(91, 11)",architect,1,0.01152,0.01152,"[(91, 11), (93, 11), (94, 11), (95, 11), (96, 11), (97, 11), (98, 11), (102, 11), (103, 11), (104, 11), (105, 11), (106, 11), (107, 11)]",0.00652,0.02218,"[(96, 11)]",NA,NA,NA,NA,NA,NA
94447,clear nocolor B1,4,clear,5,0,"(78, 92)",architect,1,0.008,0.008,"[(78, 45), (78, 53), (78, 54), (78, 55), (78, 58), (78, 59), (78, 64), (78, 66), (78, 70), (78, 75), (78, 83), (78, 85), (78, 86), (78, 87), (78, 92), (80, 45), (80, 53), (80, 54), (80, 55), (80, 58), (80, 59), (80, 64), (80, 66), (80, 70), (80, 75), (80, 83), (80, 85), (80, 86), (80, 87), (80, 92), (97, 45), (97, 53), (97, 54), (97, 55), (97, 58), (97, 59), (97, 64), (97, 66), (97, 70), (97, 75), (97, 83), (97, 85), (97, 86), (97, 87), (97, 92)]",0.00362,0.00367,"[(97, 70)]",NA,NA,NA,NA,NA,NA
94447,clear nocolor B1,4,clear,5,1,"(80, 74)",helper,1,NA,NA,NA,NA,NA,NA,1e-05,0.10738,"[(77, 83)]",0.00066,0.14886,"[(77, 83)]"
94447,clear nocolor B1,4,clear,5,2,"(96, 83)",architect,1,0.00766,0.00766,"[(96, 45), (96, 53), (96, 54), (96, 55), (96, 56), (96, 58), (96, 59), (96, 64), (96, 66), (96, 70), (96, 75), (96, 83), (96, 85), (96, 86), (96, 87), (97, 45), (97, 53), (97, 54), (97, 55), (97, 56), (97, 58), (97, 59), (97, 64), (97, 66), (97, 70), (97, 75), (97, 83), (97, 85), (97, 86), (97, 87), (98, 45), (98, 53), (98, 54), (98, 55), (98, 56), (98, 58), (98, 59), (98, 64), (98, 66), (98, 70), (98, 75), (98, 83), (98, 85), (98, 86), (98, 87)]",0.00329,0.00391,"[(96, 59)]",NA,NA,NA,NA,NA,NA
94447,clear nocolor B1,4,clear,5,3,"(98, 75)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.0571,"[(77, 65)]",2e-05,0.04513,"[(77, 65)]"
94447,clear nocolor B1,4,clear,5,4,"(97, 64)",architect,1,0.01009,0.01009,"[(97, 45), (97, 53), (97, 54), (97, 55), (97, 56), (97, 57), (97, 58), (97, 59), (97, 64), (97, 65), (97, 66), (97, 70), (97, 85), (97, 86), (97, 87)]",0.00368,0.00459,"[(97, 70)]",NA,NA,NA,NA,NA,NA
